CustomerID,Age,member,non-member,premium,NextPurchaseDay,Recency,Frequency,Revenue,Cluster,NextPurchaseDayRange
14811,37.0,1,0,0,9999.0,284,28,170.5,1,0
16224,38.0,0,1,0,83.0,37,116,1616.54,0,3
15515,19.0,0,0,1,9999.0,284,7,171.81,1,0
17418,37.0,0,0,1,281.0,220,42,670.0600000000001,0,0
12890,25.0,0,0,1,363.0,284,139,717.27,1,0
18195,21.0,1,0,0,9999.0,284,5,101.16,1,0
15649,20.0,1,0,0,9999.0,233,12,2170.35,1,0
17995,20.0,0,0,1,9999.0,178,29,495.48,0,0
16250,20.0,1,0,0,9999.0,158,49,791.38,0,0
14405,22.0,1,0,0,9999.0,283,2,195.0,1,0
14446,23.0,0,1,0,166.0,143,339,1241.31,0,0
13864,36.0,1,0,0,9999.0,283,1,662.4000000000001,1,0
14614,35.0,1,0,0,9999.0,283,19,295.13,1,0
17355,37.0,0,1,0,9999.0,283,37,285.11,1,0
16973,18.0,1,0,0,9999.0,283,6,127.0,1,0
17659,35.0,0,0,1,49.0,6,204,3834.79,0,2
17089,38.0,0,1,0,9999.0,283,4,128.45,1,0
18160,23.0,0,1,0,143.0,97,65,1003.88,0,0
17868,35.0,1,0,0,9999.0,282,19,234.65,1,0
17532,25.0,1,0,0,9999.0,282,4,65.34,1,0
14932,27.0,0,0,1,9999.0,262,49,1029.66,1,0
17269,30.0,1,0,0,9999.0,282,146,537.46,1,0
16936,29.0,0,0,1,359.0,282,141,551.17,1,0
16599,20.0,1,0,0,9999.0,282,12,172.8,1,0
16885,23.0,1,0,0,305.0,253,142,710.74,1,0
17433,33.0,0,1,0,297.0,282,93,569.96,1,0
17386,24.0,1,0,0,14.0,10,38,2812.77,0,1
18035,30.0,1,0,0,342.0,282,61,1276.74,1,0
15846,29.0,0,1,0,9999.0,282,29,107.01,1,0
13124,18.0,1,0,0,162.0,149,298,4782.45,0,0
16346,31.0,0,0,1,9999.0,282,15,224.51,1,0
17648,24.0,0,0,1,131.0,89,125,2216.37,0,0
17493,30.0,1,0,0,9999.0,281,8,100.91000000000001,1,0
12967,21.0,0,1,0,9999.0,254,80,4306.92,1,0
12887,38.0,0,1,0,9999.0,280,13,222.4,1,0
12728,34.0,0,0,1,186.0,154,56,926.17,0,0
12858,34.0,1,0,0,9999.0,280,49,177.92,1,0
15155,21.0,1,0,0,9999.0,280,24,383.96999999999997,1,0
16367,31.0,0,1,0,325.0,259,229,1362.4,1,0
17275,20.0,1,0,0,9999.0,280,24,114.52,1,0
16501,22.0,1,0,0,9999.0,280,207,1237.23,1,0
12807,33.0,0,0,1,9999.0,280,15,250.35,1,0
17036,37.0,1,0,0,9999.0,280,12,176.9,1,0
15350,23.0,0,1,0,9999.0,270,35,663.25,1,0
13550,30.0,1,0,0,9999.0,280,44,349.51,1,0
15634,35.0,0,0,1,366.0,280,34,554.65,1,0
18210,25.0,0,1,0,215.0,163,144,2768.83,0,0
17782,32.0,0,0,1,9999.0,279,29,679.02,1,0
13086,18.0,1,0,0,9999.0,279,47,439.33000000000004,1,0
14419,31.0,1,0,0,178.0,149,229,1260.91,0,0
16424,21.0,0,0,1,9999.0,88,13,443.06,0,0
16252,37.0,0,0,1,9999.0,279,21,295.09000000000003,1,0
15525,18.0,0,1,0,355.0,270,259,1295.7,1,0
16765,25.0,0,1,0,9999.0,191,52,454.75,0,0
14048,37.0,0,1,0,9999.0,202,141,748.69,0,0
16812,23.0,0,0,1,9999.0,257,115,2392.0,1,0
13651,29.0,0,1,0,342.0,278,14,226.85,1,0
15986,35.0,1,0,0,351.0,278,25,354.42,1,0
16821,27.0,1,0,0,9999.0,278,7,113.35,1,0
17870,29.0,0,0,1,31.0,20,282,3108.15,0,2
17458,34.0,0,1,0,366.0,278,86,529.58,1,0
17237,23.0,0,0,1,353.0,272,80,1002.08,1,0
17570,18.0,0,0,1,9999.0,278,1,100.0,1,0
17872,38.0,0,0,1,9999.0,278,15,235.87,1,0
18047,33.0,0,0,1,9999.0,278,88,342.69,1,0
14176,38.0,0,0,1,9999.0,194,46,916.01,0,0
14252,38.0,0,0,1,9999.0,278,10,350.99,1,0
18118,23.0,0,1,0,56.0,44,1566,6733.22,3,2
12434,28.0,0,0,1,175.0,157,70,1103.43,0,0
17766,20.0,0,0,1,9999.0,278,22,299.61,1,0
15864,27.0,0,1,0,78.0,74,23,2180.76,0,3
13181,34.0,1,0,0,9999.0,278,19,359.69,1,0
14972,30.0,1,0,0,9999.0,25,20,145.07,0,0
16001,17.0,0,1,0,9999.0,277,29,583.39,1,0
17598,21.0,0,0,1,9999.0,277,10,409.98,1,0
13843,26.0,0,0,1,9999.0,277,18,319.75,1,0
15951,35.0,0,1,0,9999.0,182,59,1013.17,0,0
16357,27.0,0,1,0,128.0,58,47,868.37,0,0
17744,25.0,1,0,0,224.0,147,151,2649.14,0,0
14458,23.0,0,0,1,9999.0,277,49,237.42,1,0
18076,33.0,0,0,1,9999.0,277,8,151.49,1,0
17601,18.0,1,0,0,9999.0,135,76,421.48,0,0
15509,30.0,1,0,0,9999.0,277,29,166.51,1,0
15902,24.0,1,0,0,9999.0,276,18,145.01,1,0
16988,33.0,1,0,0,9999.0,276,20,382.67,1,0
15987,36.0,0,1,0,108.0,17,196,1682.13,0,0
14721,20.0,1,0,0,9999.0,276,27,115.77,1,0
16874,33.0,1,0,0,9999.0,276,34,217.74,1,0
15020,20.0,0,1,0,9999.0,276,28,203.42,1,0
14487,25.0,1,0,0,279.0,265,190,1453.61,1,0
15495,19.0,0,1,0,9999.0,276,20,246.5,1,0
17989,25.0,1,0,0,9999.0,276,34,228.82999999999998,1,0
14443,32.0,0,0,1,84.0,35,153,2386.47,0,3
17882,25.0,0,0,1,9999.0,276,56,313.46,1,0
12385,32.0,1,0,0,9999.0,276,64,1668.4,1,0
18161,24.0,1,0,0,75.0,37,93,1803.1000000000001,0,3
15961,24.0,0,0,1,9999.0,276,42,451.28999999999996,1,0
13626,27.0,0,1,0,9999.0,149,44,707.04,0,0
14627,17.0,1,0,0,9999.0,275,29,462.75,1,0
12961,27.0,0,0,1,9999.0,275,40,211.99,1,0
17556,35.0,1,0,0,9999.0,102,14,300.67,0,0
18031,28.0,1,0,0,9999.0,275,65,462.09999999999997,1,0
17283,34.0,1,0,0,9999.0,275,15,188.46,1,0
17516,21.0,1,0,0,104.0,16,196,957.55,0,0
12538,24.0,0,0,1,349.0,275,34,640.45,1,0
17999,37.0,0,0,1,329.0,263,176,730.9,1,0
16262,37.0,0,1,0,9999.0,275,46,755.15,1,0
15914,22.0,1,0,0,9999.0,274,13,205.99,1,0
15212,23.0,0,0,1,9999.0,138,10,208.28,0,0
15037,24.0,1,0,0,9999.0,273,48,402.51,1,0
17607,35.0,0,0,1,9999.0,273,22,333.81,1,0
15583,28.0,0,1,0,9999.0,273,46,107.86,1,0
18003,17.0,0,1,0,9999.0,273,25,358.61,1,0
16893,19.0,0,1,0,9999.0,263,135,401.77,1,0
13254,24.0,1,0,0,9999.0,273,4,51.410000000000004,1,0
12996,25.0,0,0,1,9999.0,272,22,355.5,1,0
12767,37.0,0,0,1,9999.0,272,43,949.82,1,0
17722,20.0,0,1,0,93.0,86,219,4430.36,0,0
17723,20.0,0,1,0,9999.0,23,12,3378.4000000000005,0,0
16545,27.0,0,1,0,9999.0,61,8,689.82,0,0
15404,30.0,0,0,1,9999.0,272,16,257.06,1,0
15540,26.0,1,0,0,364.0,272,31,460.68,1,0
17671,31.0,0,0,1,142.0,54,92,2403.34,0,0
18034,33.0,0,1,0,353.0,272,225,793.7,1,0
16413,28.0,1,0,0,318.0,272,69,528.98,1,0
16194,29.0,1,0,0,9999.0,272,8,308.59999999999997,1,0
17912,30.0,0,1,0,9999.0,207,52,375.5,0,0
16355,36.0,1,0,0,9999.0,272,48,416.35,1,0
12351,31.0,1,0,0,9999.0,272,21,300.93,1,0
15828,26.0,0,0,1,9999.0,271,74,1108.82,1,0
17223,31.0,0,0,1,9999.0,207,101,873.53,0,0
17468,22.0,0,1,0,360.0,271,8,194.8,1,0
13955,32.0,0,1,0,9999.0,50,87,545.17,0,0
14414,29.0,0,0,1,10.0,6,118,2399.33,0,1
15939,28.0,1,0,0,17.0,4,161,9060.39,0,1
17826,26.0,0,0,1,9999.0,271,34,134.59,1,0
16473,31.0,0,0,1,9999.0,61,28,470.83,0,0
17820,22.0,0,1,0,9999.0,270,42,183.56,1,0
17378,24.0,0,0,1,9999.0,270,1,10.95,1,0
16552,38.0,0,0,1,9999.0,139,22,475.02000000000004,0,0
15922,34.0,0,0,1,9999.0,270,22,739.0,1,0
14594,29.0,1,0,0,9999.0,270,84,634.83,1,0
15165,25.0,1,0,0,9999.0,270,54,975.5,1,0
16274,19.0,1,0,0,9999.0,270,134,715.9,1,0
12947,19.0,0,1,0,9999.0,40,114,1908.03,0,0
17855,18.0,1,0,0,9999.0,269,34,417.94,1,0
17925,28.0,0,1,0,9999.0,269,2,488.16,1,0
16244,33.0,1,0,0,9999.0,108,154,2579.38,0,0
14491,34.0,0,0,1,9999.0,72,21,468.13,0,0
15923,37.0,0,0,1,9999.0,269,42,254.16,1,0
16752,19.0,0,0,1,9999.0,269,18,415.0,1,0
17964,23.0,0,0,1,340.0,269,139,733.46,1,0
17976,23.0,0,0,1,9999.0,269,130,706.38,1,0
14775,26.0,0,1,0,79.0,34,80,1418.46,0,3
13011,21.0,0,0,1,9999.0,268,6,101.10000000000001,1,0
14576,24.0,0,0,1,9999.0,268,2,70.80000000000001,1,0
12738,20.0,0,1,0,9999.0,268,20,274.7,1,0
12686,18.0,1,0,0,9999.0,268,12,142.28,1,0
13370,35.0,0,1,0,9999.0,268,78,1509.74,1,0
12427,36.0,1,0,0,311.0,268,37,949.3,1,0
14589,30.0,1,0,0,9999.0,268,6,79.5,1,0
17787,21.0,0,0,1,9999.0,49,165,2601.4700000000003,0,0
17198,37.0,1,0,0,341.0,262,173,1213.88,1,0
15545,19.0,0,0,1,316.0,267,112,428.05,1,0
18156,26.0,0,1,0,356.0,266,195,941.1700000000001,1,0
15880,24.0,1,0,0,9999.0,266,210,686.5600000000001,1,0
16402,32.0,0,1,0,9999.0,161,117,511.4,0,0
15894,35.0,0,0,1,9999.0,150,79,420.29,0,0
12763,25.0,1,0,0,9999.0,35,34,814.16,0,0
17674,33.0,0,0,1,294.0,265,38,851.7,1,0
15899,27.0,0,1,0,9999.0,265,8,112.5,1,0
15919,31.0,0,1,0,349.0,265,192,910.61,1,0
15048,20.0,1,0,0,51.0,13,120,482.75,0,2
18113,20.0,0,1,0,9999.0,265,2,152.64000000000001,1,0
13030,20.0,1,0,0,356.0,265,159,1227.22,1,0
15018,26.0,0,1,0,214.0,149,36,607.46,0,0
18119,30.0,0,0,1,9999.0,264,60,362.24,1,0
12386,28.0,0,0,1,9999.0,234,18,660.8,1,0
12441,22.0,0,1,0,9999.0,263,20,311.1,1,0
18043,17.0,0,1,0,182.0,103,187,875.97,0,0
18269,35.0,1,0,0,9999.0,263,14,337.2,1,0
13270,36.0,1,0,0,9999.0,263,2,1180.0,1,0
12942,28.0,0,0,1,9999.0,28,91,942.65,0,0
13369,29.0,1,0,0,9999.0,262,28,616.5600000000001,1,0
15211,30.0,1,0,0,304.0,262,75,1277.48,1,0
15881,23.0,1,0,0,9999.0,208,29,501.39000000000004,0,0
14448,19.0,0,0,1,9999.0,260,20,375.35,1,0
12753,32.0,1,0,0,113.0,32,197,21429.39,0,0
17917,24.0,1,0,0,210.0,152,94,341.28,0,0
18004,35.0,0,1,0,9999.0,259,40,169.47,1,0
16665,25.0,1,0,0,9999.0,259,9,135.39999999999998,1,0
17937,25.0,0,1,0,83.0,11,43,4301.22,0,3
16927,33.0,0,0,1,9999.0,12,6,543.05,0,0
17303,33.0,0,1,0,9999.0,258,53,250.04,1,0
17890,31.0,0,1,0,9999.0,219,94,602.09,0,0
14150,29.0,0,0,1,324.0,256,26,658.64,1,0
13496,27.0,1,0,0,349.0,256,35,653.33,1,0
13221,28.0,0,0,1,9999.0,136,66,847.41,0,0
17551,29.0,0,1,0,9999.0,256,43,306.84,1,0
17214,37.0,0,1,0,163.0,145,103,1069.1200000000001,0,0
17752,28.0,0,0,1,9999.0,255,1,80.64,1,0
14373,18.0,0,0,1,9999.0,255,4,76.55,1,0
18176,32.0,1,0,0,9999.0,255,30,476.35,1,0
16816,19.0,0,1,0,9999.0,0,28,417.06,0,0
14985,31.0,0,0,1,9999.0,95,87,296.75,0,0
12551,34.0,1,0,0,9999.0,254,10,168.0,1,0
15780,20.0,0,0,1,9999.0,80,29,475.28000000000003,0,0
15204,35.0,0,0,1,9999.0,254,9,316.58,1,0
12944,33.0,0,1,0,319.0,251,30,604.51,1,0
15460,26.0,0,1,0,9999.0,251,58,216.76,1,0
16270,20.0,0,1,0,9999.0,250,54,1141.24,1,0
12515,38.0,1,0,0,9999.0,250,15,278.7,1,0
12383,24.0,1,0,0,9999.0,81,94,1628.56,0,0
13817,37.0,0,1,0,322.0,248,22,328.98,1,0
12585,36.0,0,1,0,9999.0,131,85,1824.1,0,0
16112,28.0,1,0,0,9999.0,40,16,195.73999999999998,0,0
15464,27.0,0,1,0,9999.0,235,157,1048.85,1,0
17634,34.0,0,0,1,29.0,19,297,2361.9700000000003,0,1
12735,21.0,1,0,0,9999.0,212,41,689.5699999999999,0,0
16567,34.0,0,1,0,9999.0,91,35,865.6,0,0
12501,34.0,0,1,0,9999.0,233,148,2025.39,0,0
15139,29.0,0,0,1,9999.0,136,13,178.96,0,0
12489,24.0,1,0,0,9999.0,233,14,298.93,1,0
18198,23.0,0,1,0,86.0,54,159,5425.56,0,3
14889,24.0,0,1,0,9999.0,233,10,135.9,1,0
17114,18.0,0,1,0,105.0,35,127,808.62,0,0
17128,24.0,1,0,0,9999.0,231,14,157.09,1,0
17800,28.0,1,0,0,26.0,14,104,1199.01,0,1
18032,33.0,0,0,1,9999.0,231,5,73.5,1,0
16850,31.0,1,0,0,9999.0,230,19,332.41,1,0
12736,29.0,0,0,1,9999.0,229,3,144.0,1,0
15749,31.0,1,0,0,9999.0,132,10,44534.3,0,0
17569,19.0,0,1,0,9999.0,229,29,344.14,1,0
14270,22.0,0,1,0,9999.0,228,29,492.65000000000003,1,0
14587,20.0,0,0,1,165.0,81,383,1601.14,0,0
14185,21.0,0,0,1,9999.0,228,3,197.65,1,0
15171,38.0,0,1,0,9999.0,228,5,1289.5,1,0
13284,18.0,0,1,0,9999.0,227,13,201.19,1,0
15835,23.0,0,0,1,93.0,34,50,954.09,0,0
15510,26.0,1,0,0,9999.0,227,1,250.0,1,0
15687,28.0,1,0,0,121.0,83,166,2993.1,0,0
13385,35.0,0,1,0,9999.0,226,35,534.57,1,0
15213,38.0,0,1,0,9999.0,215,24,328.35,0,0
15033,25.0,1,0,0,56.0,6,510,2586.67,0,2
17064,27.0,0,1,0,123.0,79,62,859.35,0,0
12626,28.0,0,1,0,48.0,9,285,5954.48,0,2
14976,27.0,0,1,0,138.0,92,71,775.86,0,0
15316,21.0,0,0,1,9999.0,223,1,165.0,1,0
18233,25.0,0,0,1,9999.0,222,1,440.0,0,0
14242,36.0,0,0,1,9999.0,131,16,280.55,0,0
16997,37.0,0,1,0,9999.0,184,12,702.0,0,0
15395,21.0,1,0,0,9999.0,222,7,107.45,0,0
14428,29.0,1,0,0,160.0,136,144,1244.83,0,0
14090,33.0,0,1,0,9999.0,221,1,76.32000000000001,0,0
15831,19.0,0,1,0,65.0,21,68,801.76,0,3
14779,32.0,0,0,1,9999.0,177,41,386.15,0,0
16618,28.0,0,0,1,179.0,107,96,2647.59,0,0
17277,24.0,0,1,0,9999.0,124,69,1065.3500000000001,0,0
13742,20.0,0,1,0,72.0,59,321,3131.02,0,3
13068,27.0,0,0,1,309.0,216,2,344.0,0,0
14368,17.0,1,0,0,9999.0,216,8,155.0,0,0
12559,29.0,0,1,0,9999.0,207,20,525.71,0,0
14501,20.0,1,0,0,9999.0,80,10,251.21,0,0
14782,37.0,1,0,0,9999.0,216,6,200.10000000000002,0,0
15820,32.0,0,1,0,9999.0,216,17,206.98,0,0
13396,22.0,0,0,1,290.0,216,43,1360.99,0,0
16730,31.0,1,0,0,182.0,131,82,743.11,0,0
15052,21.0,0,1,0,9999.0,216,30,215.78,0,0
13837,25.0,0,0,1,9999.0,108,19,271.24,0,0
17118,32.0,0,0,1,9999.0,214,10,157.02,0,0
13098,26.0,0,0,1,19.0,10,572,28882.44,3,1
17786,35.0,0,1,0,231.0,214,72,278.74,0,0
16882,19.0,0,1,0,172.0,136,39,705.12,0,0
12764,24.0,0,0,1,9999.0,213,45,1693.88,0,0
16949,18.0,0,1,0,145.0,82,60,1286.27,0,0
18125,37.0,1,0,0,172.0,98,196,1142.99,0,0
13328,32.0,1,0,0,9999.0,213,17,1308.48,0,0
12574,38.0,1,0,0,9999.0,212,10,182.45000000000002,0,0
14659,23.0,1,0,0,67.0,42,253,2529.93,0,3
16897,22.0,1,0,0,9999.0,196,37,289.78,0,0
15415,34.0,1,0,0,9999.0,210,48,572.8100000000001,0,0
17431,33.0,0,0,1,9999.0,210,43,403.3,0,0
14502,19.0,0,0,1,81.0,46,624,2470.67,0,3
12528,33.0,1,0,0,50.0,11,86,1645.48,0,2
16403,28.0,1,0,0,9999.0,209,10,177.5,0,0
17619,28.0,0,0,1,9999.0,209,77,218.52,0,0
16745,18.0,1,0,0,20.0,15,357,7194.3,0,1
13606,28.0,1,0,0,214.0,140,43,280.53999999999996,0,0
13494,20.0,1,0,0,9999.0,208,18,316.26000000000005,0,0
12929,28.0,0,0,1,9999.0,208,8,117.85,0,0
18202,36.0,0,0,1,9999.0,96,68,1396.99,0,0
15940,32.0,0,0,1,9999.0,207,1,35.8,0,0
14457,34.0,1,0,0,9999.0,207,4,113.64,0,0
15589,34.0,0,1,0,9999.0,152,29,478.53000000000003,0,0
14411,30.0,0,1,0,9999.0,207,14,1063.0,0,0
15226,28.0,1,0,0,9999.0,207,8,154.41,0,0
16378,25.0,0,0,1,9999.0,144,23,362.95,0,0
13894,29.0,0,0,1,286.0,207,27,564.62,0,0
18250,19.0,0,1,0,9999.0,207,21,349.27,0,0
14188,29.0,1,0,0,37.0,6,65,2054.36,0,2
17446,18.0,0,0,1,9999.0,73,9,120.9,0,0
12350,35.0,0,0,1,9999.0,207,16,294.4,0,0
17337,32.0,0,0,1,9999.0,48,543,2027.8700000000001,0,0
16405,27.0,0,1,0,9999.0,199,5,167.25,0,0
12502,33.0,0,0,1,32.0,24,142,2995.87,0,2
16333,32.0,0,0,1,24.0,20,45,26626.8,0,1
16030,25.0,0,0,1,9999.0,206,29,331.24,0,0
12464,36.0,0,1,0,84.0,3,22,957.05,0,3
17507,21.0,0,0,1,9999.0,158,88,605.58,0,0
12754,19.0,0,1,0,9999.0,132,63,3010.74,0,0
14778,27.0,0,1,0,9999.0,24,35,730.86,0,0
17517,20.0,0,1,0,9999.0,205,11,153.94,0,0
13725,27.0,0,1,0,119.0,66,104,1980.56,0,0
17291,34.0,1,0,0,9999.0,205,1,550.8000000000001,0,0
15090,26.0,0,0,1,9999.0,205,23,381.32,0,0
14842,20.0,0,0,1,96.0,88,145,2824.69,0,0
17105,37.0,1,0,0,9999.0,56,90,665.78,0,0
14438,20.0,0,1,0,9999.0,203,9,131.9,0,0
15781,20.0,1,0,0,112.0,34,20,345.46,0,0
17302,19.0,0,0,1,90.0,19,79,1135.63,0,3
17613,36.0,0,1,0,36.0,14,312,4559.150000000001,0,2
17162,23.0,0,1,0,102.0,28,104,1715.46,0,0
15407,32.0,0,0,1,150.0,80,153,1056.44,0,0
17859,24.0,0,1,0,9999.0,201,25,148.21,0,0
15753,27.0,0,1,0,9999.0,201,1,79.2,0,0
16951,37.0,1,0,0,9999.0,31,86,1277.75,0,0
17881,28.0,0,1,0,9999.0,200,8,133.35000000000002,0,0
15843,36.0,0,1,0,9999.0,200,8,118.95000000000002,0,0
17537,26.0,0,0,1,273.0,200,75,897.62,0,0
12401,36.0,1,0,0,9999.0,200,4,69.3,0,0
12462,31.0,0,0,1,284.0,200,60,937.59,0,0
12561,32.0,1,0,0,9999.0,199,16,238.85,0,0
16425,37.0,1,0,0,9999.0,199,21,302.7,0,0
16842,24.0,0,1,0,9999.0,51,63,1264.19,0,0
18159,18.0,0,0,1,9999.0,198,23,530.15,0,0
13171,30.0,1,0,0,250.0,196,46,468.41,0,0
16084,33.0,0,0,1,9999.0,196,38,436.18,0,0
15236,23.0,0,1,0,9999.0,195,15,321.05,0,0
13475,35.0,0,1,0,9999.0,88,86,1431.78,0,0
16738,32.0,0,1,0,9999.0,194,1,3.75,0,0
13893,22.0,0,0,1,9999.0,194,21,821.1,0,0
16431,18.0,0,1,0,9999.0,110,83,642.81,0,0
16073,37.0,1,0,0,9999.0,194,1,122.39999999999999,0,0
14760,25.0,0,0,1,9999.0,193,5,89.2,0,0
16509,25.0,0,1,0,9999.0,193,13,363.7,0,0
14386,32.0,1,0,0,9999.0,193,7,142.4,0,0
12372,32.0,0,0,1,141.0,109,49,1196.04,0,0
16494,29.0,0,1,0,9999.0,193,50,826.53,0,0
14959,31.0,1,0,0,45.0,6,59,695.42,0,2
17175,26.0,0,0,1,96.0,37,63,1443.69,0,0
12362,31.0,0,0,1,47.0,17,256,4737.23,0,2
13718,34.0,0,1,0,9999.0,143,12,306.55,0,0
12654,28.0,0,1,0,160.0,94,34,529.98,0,0
18138,25.0,1,0,0,9999.0,192,8,152.65,0,0
14371,19.0,0,1,0,9999.0,191,4,100.5,0,0
12852,19.0,1,0,0,9999.0,191,17,311.55,0,0
13489,32.0,0,0,1,9999.0,2,14,449.52,0,0
13904,18.0,0,0,1,257.0,191,26,332.64,0,0
13932,29.0,0,1,0,9999.0,191,16,307.4,0,0
13951,33.0,0,0,1,9999.0,72,39,674.45,0,0
16566,33.0,1,0,0,113.0,67,18,614.66,0,0
14162,32.0,0,0,1,9999.0,70,25,289.36,0,0
13301,21.0,1,0,0,9999.0,0,81,618.09,0,0
14803,24.0,1,0,0,9999.0,59,44,845.55,0,0
13744,25.0,0,0,1,197.0,189,72,1156.36,0,0
12988,34.0,0,1,0,9999.0,189,92,535.32,0,0
12707,20.0,0,0,1,9999.0,188,33,603.42,0,0
18155,31.0,0,0,1,95.0,67,25,371.62,0,0
15146,19.0,0,1,0,9999.0,61,91,1327.16,0,0
12365,27.0,1,0,0,9999.0,188,22,641.38,0,0
14520,36.0,0,1,0,9999.0,187,4,270.6,0,0
13038,18.0,0,0,1,103.0,80,28,908.46,0,0
16349,34.0,0,1,0,9999.0,187,9,53.5,0,0
18114,21.0,0,0,1,9999.0,187,28,220.1,0,0
12845,18.0,1,0,0,9999.0,164,27,354.09,0,0
16573,26.0,0,1,0,205.0,187,42,663.61,0,0
13184,30.0,0,0,1,116.0,27,181,1701.29,0,0
15397,25.0,1,0,0,9999.0,186,6,94.0,0,0
16394,21.0,0,1,0,99.0,68,83,1555.34,0,0
17711,25.0,1,0,0,279.0,186,23,385.1,0,0
13865,18.0,1,0,0,78.0,33,30,501.56,0,3
14289,17.0,1,0,0,9999.0,31,47,911.26,0,0
13149,30.0,0,0,1,91.0,3,86,1676.06,0,0
18068,25.0,0,1,0,9999.0,186,1,101.69999999999999,0,0
15932,32.0,1,0,0,19.0,4,115,2495.87,0,1
15974,33.0,0,1,0,38.0,30,176,3442.15,0,2
17830,20.0,0,0,1,9999.0,158,23,398.7,0,0
12565,19.0,0,1,0,9999.0,185,9,145.92,0,0
14880,18.0,0,1,0,108.0,82,47,706.19,0,0
15121,20.0,1,0,0,238.0,185,28,457.72,0,0
17117,35.0,1,0,0,9999.0,185,9,116.19999999999999,0,0
13751,19.0,0,1,0,9999.0,185,9,296.25,0,0
13345,33.0,0,0,1,9999.0,184,20,389.5,0,0
13973,23.0,0,0,1,9999.0,184,11,264.7,0,0
13493,37.0,0,0,1,9999.0,172,6,498.63,0,0
13261,28.0,1,0,0,9999.0,165,9,944.1,0,0
16598,28.0,0,1,0,9999.0,182,10,145.04999999999998,0,0
13630,33.0,0,0,1,29.0,2,71,2031.78,0,1
13636,31.0,0,1,0,85.0,19,63,949.12,0,3
12781,24.0,0,0,1,221.0,181,24,786.74,0,0
14036,17.0,0,1,0,9999.0,181,38,626.65,0,0
13675,34.0,0,1,0,9999.0,48,25,486.82000000000005,0,0
16667,21.0,0,1,0,216.0,181,53,570.13,0,0
16187,27.0,1,0,0,13.0,10,295,6911.4400000000005,0,1
16339,33.0,0,1,0,9999.0,181,20,109.95,0,0
12509,24.0,0,0,1,9999.0,181,6,158.5,0,0
14046,37.0,0,1,0,9999.0,181,14,154.99,0,0
16427,24.0,0,1,0,9999.0,159,9,241.06,0,0
14056,25.0,0,0,1,23.0,4,1106,8214.65,3,1
15656,22.0,0,0,1,133.0,75,47,748.5,0,0
17462,22.0,0,1,0,223.0,180,27,675.69,0,0
14620,35.0,1,0,0,9999.0,102,26,412.78000000000003,0,0
16462,32.0,0,1,0,111.0,82,3,136.0,0,0
12428,36.0,0,1,0,94.0,17,288,6956.46,0,0
15676,23.0,0,0,1,248.0,180,202,3435.76,0,0
12679,36.0,0,0,1,117.0,102,44,951.02,0,0
15319,27.0,0,1,0,9999.0,180,16,204.5,0,0
16389,34.0,1,0,0,127.0,102,34,1382.07,0,0
15733,23.0,1,0,0,9999.0,179,10,162.3,0,0
16678,31.0,0,1,0,20.0,16,163,3109.99,0,1
12834,26.0,0,0,1,9999.0,179,18,312.38,0,0
17770,25.0,0,1,0,9999.0,95,38,1143.27,0,0
14473,28.0,0,0,1,208.0,179,7,234.34000000000003,0,0
15104,18.0,0,1,0,9999.0,93,69,1027.44,0,0
15643,26.0,0,1,0,9999.0,88,33,664.0,0,0
16217,19.0,0,1,0,9999.0,132,15,304.25,0,0
16957,26.0,0,1,0,9999.0,136,16,416.64,0,0
15087,38.0,0,1,0,9999.0,178,15,306.94,0,0
17856,32.0,0,0,1,9999.0,130,15,1418.03,0,0
15053,29.0,0,1,0,9999.0,53,71,697.79,0,0
17652,34.0,1,0,0,60.0,41,259,4867.72,0,2
12541,21.0,0,0,1,143.0,70,49,841.18,0,0
15220,21.0,0,0,1,63.0,12,117,1778.96,0,3
16449,27.0,0,0,1,9999.0,94,40,707.69,0,0
14995,28.0,1,0,0,241.0,177,61,233.23000000000002,0,0
12584,18.0,1,0,0,46.0,23,95,2254.15,0,2
17535,33.0,1,0,0,9999.0,177,13,164.4,0,0
14903,20.0,0,0,1,103.0,21,355,2810.63,0,0
18211,20.0,0,0,1,50.0,33,42,600.07,0,2
14504,21.0,1,0,0,195.0,140,107,673.26,0,0
15554,28.0,0,0,1,9999.0,174,14,217.2,0,0
12614,35.0,0,1,0,9999.0,174,20,315.6,0,0
13344,27.0,0,1,0,209.0,174,119,2543.72,0,0
16621,20.0,0,1,0,95.0,44,29,813.48,0,0
14214,35.0,0,1,0,105.0,53,67,1004.38,0,0
14012,27.0,0,0,1,9999.0,174,11,328.8,0,0
17654,18.0,0,1,0,9999.0,174,22,117.55,0,0
16517,20.0,1,0,0,9999.0,174,17,162.7,0,0
15234,24.0,1,0,0,9999.0,173,14,197.0,0,0
15806,18.0,1,0,0,111.0,54,31,784.58,0,0
14586,25.0,0,0,1,9999.0,173,19,237.36,0,0
14407,35.0,0,0,1,9999.0,4,72,2142.73,0,0
13908,18.0,0,0,1,47.0,23,122,2369.55,0,2
14730,30.0,0,0,1,42.0,4,501,2005.06,0,2
14367,25.0,0,0,1,52.0,34,524,9261.52,0,2
16426,19.0,0,1,0,183.0,173,372,1908.25,0,0
16495,28.0,1,0,0,9999.0,172,97,684.41,0,0
14336,18.0,0,1,0,181.0,95,90,1614.91,0,0
15206,25.0,0,1,0,46.0,42,9,420.29999999999995,0,2
